Sensor ID,Timestamp,temp_C,Pressure (kPa),vibration_mm_s,STATUS
SEN-022,2025-01-06 05:28:35,69.76,95.55,0.4327,ok
SEN-013,2025-01-08T04:58:32,,103.69,0.6699,ok
SEN-016,2025-01-09 20:45:37,70.72,103.66,0.4249,ok
SEN-002,2025-01-03 15:00:07,65.31,97.92,0.5786,ok
SEN-022,2025-01-02 04:13:51,71.79,96.72,0.456,ok
SEN-020,2025-01-01 09:16:01,69.0,104.75,0.4276,ok
SEN-015,2025-01-06 04:44:01,56.69,103.67,0.5419,ok
SEN-018,06-01-2025 20:59:42,67.77,95.35,0.4999,ok
SEN-006,2025-01-01T00:30:33,68.58,104.38,0.5077,ok
SEN-002,2025-01-06 20:45:34,62.91,96.46,0.519,ok
SEN-020,2025-01-01 00:15:36,61.54,103.54,0.4565,ok
SEN-001,10-01-2025 09:29:58,64.2,103.42,0.5313,ok
SEN-018,2025-01-03 03:59:43,67.48,96.21,0.6339,ok
SEN-021,2025-01-03 03:29:54+00:00,53.28,100.57,0.5337,ok
SEN-011,2025-01-02 11:30:57,71.45,99.52,0.585,ok
SEN-007,2025-01-14 05:30:50,65.35,103.51,0.6357,ok
SEN-012,2025-01-07T07:00:03,72.24,101.4,0.5332,ok
SEN-018,2025-01-03 22:00:52,66.78,95.64,0.5976,ok
SEN-006,2025-01-06 08:01:02,71.27,103.81,0.4888,ok
SEN-023,2024-12-31 23:58:47+00:00,52.24,95.84,0.4427,ok
SEN-013,14-01-2025 00:15:58,68.29,102.15,0.5073,ok
SEN-024,2025-01-13 13:29:03,75.84,97.54,0.3831,ok
SEN-010,2025-01-02 19:29:14,53.5,94.46,0.5338,ok
SEN-001,2025-01-13 03:59:17,62.44,102.68,0.5738,ok
SEN-020,2025-01-04 01:00:14,62.46,104.09,0.3862,ok
SEN-022,2025-01-09 22:15:12,69.56,94.46,0.3597,ok
SEN-008,2025-01-02 20:29:11,70.01,96.49,0.4733,ok
SEN-004,2025-01-11 21:15:30,63.59,96.32,0.5148,ok
SEN-022,2025-01-13 14:01:25,73.52,95.96,0.3899,ok
SEN-007,2025-01-03 22:15:58,64.5,103.15,0.5721,ok
SEN-019,2025-01-08T08:15:29,76.19,105.61,0.3969,ok
SEN-001,2025-01-05 19:29:03,63.39,102.42,0.5741,ok
SEN-019,2025-01-13 06:14:41,72.68,104.48,0.514,ok
SEN-009,2025-01-08T06:58:49,67.53,96.3,0.4539,ok
SEN-003,2025-01-03 06:30:59,67.81,98.39,0.5932,ok
SEN-001,11-01-2025 06:14:25,64.59,101.09,0.4835,ok
SEN-017,2025-01-03 16:00:18,68.61,103.09,0.6301,ok
SEN-016,01/03/2025 02:00:52,69.38,102.05,0.6268,ok
SEN-006,2025-01-10T12:45:16,73.24,103.93,0.6122,ok
SEN-007,2025-01-04 21:15:15,64.35,101.62,0.5687,ok
SEN-005,06-01-2025 08:00:50,70.34,103.98,0.4405,ok
SEN-023,2025-01-05T21:15:07,54.64,95.53,0.4188,ok
SEN-007,2025-01-05 08:43:38,68.77,105.41,0.5414,ok
SEN-006,01/09/2025 12:01:29,72.79,104.25,0.5046,ok
SEN-012,2025-01-07 06:45:52,71.41,102.36,0.4782,ok
SEN-002,2025-01-10 10:31:05,65.22,98.13,0.5249,ok
SEN-007,2025-01-13 17:45:12,68.15,103.43,0.5347,ok
SEN-017,2025-01-11 05:00:02,65.53,101.91,0.5623,ok
SEN-016,2025-01-06 16:31:17,72.71,101.82,0.5007,ok
SEN-004,2025-01-08 20:31:22,63.92,96.42,0.5535, ok
SEN-012,2025-01-02 22:59:27,71.63,101.99,0.4349,ok
SEN-013,08-01-2025 23:29:36,72.03,101.8,0.5832,ok
SEN-002,2025-01-10T16:14:51,65.82,97.67,0.516,ok
SEN-018,2025-01-05 13:00:40,69.2,95.52,0.5648,ok
SEN-008,2025-01-01 11:59:28,,96.12,0.4498,ok
SEN-007,2025-01-02 17:16:11,66.38,103.51,0.6289,ok
SEN-006,12-01-2025 00:28:48,70.53,103.41,0.4781,ok
SEN-016,2025-01-05 14:00:49+00:00,70.79,102.77,0.4558,ok
SEN-011,13-01-2025 00:13:36,68.1,100.03,0.5538,ok
SEN-019,2025-01-06 21:28:52,72.15,104.8,0.3898,ok
SEN-024,12-01-2025 21:15:09,72.73,96.06,0.4101,ok
SEN-012,2025-01-05 02:45:51,71.35,102.4,0.5913,ok
SEN-004,2025-01-05 06:46:26,68.63,98.11,0.5919,ok
SEN-025,2025-01-14T22:01:07,52.71,102.77,0.5259,ok
SEN-016,2025-01-01 11:59:43,71.96,102.25,0.5901,ok
SEN-009,10-01-2025 19:59:39,65.09,96.32,0.4872,ok
SEN-018,05-01-2025 11:29:09,70.14,93.94,0.6178,ok
SEN-010,2025-01-03 07:58:34,53.86,94.62,0.5706,ok
SEN-022,2025-01-03 14:13:48,74.82,95.86,0.3494,ok
SEN-015,2025-01-04T05:30:21,56.29,102.26,0.5497,ok
SEN-011,2025-01-09 21:45:00+00:00,67.94,97.98,0.6649,ok
SEN-002,2025-01-14 07:01:13+00:00,64.02,97.51,0.4179,ok
SEN-011,2025-01-14T21:00:31,66.99,98.5,0.5471,ok
SEN-007,13-01-2025 21:15:48,65.79,103.56,0.4965,ok
SEN-007,2025-01-08 05:14:51,68.11,102.3,0.4917,ok
SEN-007,01-01-2025 02:59:50,64.55,103.29,0.5708,ok
SEN-019,2025-01-04 04:00:55,71.7,104.09,0.3845,ok
SEN-011,2025-01-06 02:13:53,68.24,99.32,0.5982,ok
SEN-011,2025-01-05 23:14:56,67.27,98.94,0.6228,OK
SEN-013,2025-01-09 03:30:45,71.2,102.81,0.7005,ok
SEN-020,2025-01-03 21:45:28,63.2,104.52,0.3066,ok
SEN-013,2025-01-05 21:43:33,71.17,102.13,0.6235,ok
SEN-020,2025-01-02 05:45:37,67.13,103.22,0.415,ok
SEN-015,01/12/2025 01:46:30,56.66,103.28,0.6208,ok
SEN-003,2025-01-06 05:29:25,69.74,98.69,0.5514,ok
SEN-025,2025-01-07 03:29:05,53.45,103.71,0.4362, ok
SEN-018,2025-01-06 08:31:08,68.66,95.31,0.6054,ok
SEN-020,2025-01-13 20:16:02,65.35,104.18,0.3642,ok
SEN-023,2025-01-07T17:46:23,55.98,94.13,0.4314,ok
SEN-020,2025-01-13 02:00:13,64.56,104.22,0.496,ok
SEN-001,01/07/2025 12:31:07,67.37,102.89,0.517,ok
SEN-008,2025-01-05 07:01:25,69.41,96.96,0.4719,ok
SEN-013,2025-01-11 07:58:37,74.88,101.37,0.607,ok
SEN-017,2025-01-10 10:44:11,68.41,100.93,0.5291,ok
SEN-005,2025-01-07T08:01:14,72.65,102.51,0.621,ok
SEN-008,2025-01-02 06:59:38,68.89,98.25,0.4423,ok
SEN-025,2025-01-10 00:30:13,55.25,102.54,0.4047,ok
SEN-003,2025-01-09T03:15:04,67.24,97.13,0.5378,ok
SEN-009,01/08/2025 11:30:06,68.17,97.21,0.459,ok
SEN-014,2025-01-13 08:15:20,66.95,99.32,0.7082,ok
SEN-020,02-01-2025 03:45:43,65.42,104.1,0.3831,ok
SEN-025,2025-01-09 21:00:06,55.85,102.62,0.3869,ok
SEN-007,2025-01-01 11:29:02,70.07,102.89,0.6009,ok
SEN-020,01/07/2025 15:44:24,68.02,104.57,0.4192,ok
SEN-008,2025-01-07 21:58:34,67.67,96.18,0.5349,ok
SEN-002,2025-01-11 06:00:10,63.57,97.52,0.489,ok
SEN-016,14-01-2025 13:59:14,71.6,101.76,0.6485,ok
SEN-018,2025-01-10 23:31:08,64.81,95.49,0.5842,ok
SEN-017,09-01-2025 10:00:26,68.15,101.84,0.5087,ok
SEN-002,2025-01-02 23:14:21,62.37,97.09,0.5372,ok
SEN-020,2025-01-12 14:30:26,65.36,105.62,0.4358,ok
SEN-021,2025-01-03T21:58:30,56.81,101.71,0.4516,ok
SEN-018,2025-01-11 06:45:30,66.71,94.87,0.5409,ok
SEN-018,2025-01-01 23:30:23,63.75,96.13,0.5676,ok
SEN-021,2025-01-12 07:29:31,58.0,101.83,0.5791,ok
SEN-002,2025-01-06 01:16:06,63.17,97.07,0.5076,ok
SEN-023,2025-01-13T01:14:15,55.92,95.55,0.4498,ok
SEN-012,2025-01-08 02:16:14,70.41,103.11,0.4686,ok
SEN-020,2025-01-07 15:29:53,67.97,103.4,0.4111,ok
SEN-003,2025-01-09 13:43:40,67.9,96.69,0.5396,ok
SEN-021,01/11/2025 15:59:22,57.04,102.6,0.6013,ok
SEN-016,2025-01-06 12:59:19,72.32,102.08,0.4936,ok
SEN-010,2025-01-13 13:58:58,55.2,95.25,0.4271,ok
SEN-016,2025-01-08 20:14:00,69.31,102.35,0.5185,ok
SEN-003,2025-01-06T04:15:43,68.7,96.95,0.5483,warning
SEN-004,01/03/2025 14:59:43,67.9,97.61,0.5066,ok
SEN-013,2025-01-08 12:14:00+00:00,73.5,103.17,0.594,ok
SEN-009,02-01-2025 09:00:49,67.76,97.62,0.5131,ok
SEN-019,2025-01-10 23:46:23,69.48,104.63,0.4321,ok
SEN-009,2025-01-07 06:14:29+00:00,64.84,96.04,0.4858,ok
SEN-012,2025-01-14T09:00:05,73.6,102.9,0.4883,ok
SEN-020,05-01-2025 03:14:09,65.66,103.21,0.449,ok
SEN-018,2025-01-01 02:43:30,64.11,94.83,0.6062,ok
SEN-025,2025-01-03 07:44:11,55.19,104.14,0.3878,ok
SEN-004,2025-01-05 07:01:19+00:00,69.13,96.97,0.4802,ok
SEN-020,2025-01-11 19:16:12,63.04,104.87,0.4142,ok
SEN-008,04-01-2025 19:15:06,68.02,96.99,0.4812,ok
SEN-007,01/13/2025 17:14:02,68.82,104.55,0.6086,ok
SEN-015,2025-01-06T13:13:46,57.72,101.43,0.5581,ok
SEN-013,2025-01-05 01:15:54,70.25,102.19,0.6421,ok
SEN-020,2025-01-09T13:16:08,66.38,104.73,0.4457,ok
SEN-011,2025-01-02 22:43:52,67.41,99.75,0.5637,ok
SEN-008,10-01-2025 11:30:16,73.11,98.82,0.4341,ok
SEN-003,2025-01-09 20:14:04,67.29,97.44,0.5706,ok
SEN-024,2025-01-14T06:43:43,73.59,96.19,0.4096,ok
SEN-001,2025-01-05 01:14:17,62.25,103.44,0.4706,ok
SEN-012,2025-01-06 21:28:31,70.18,102.93,0.3605,ok
SEN-017,2025-01-14 12:30:57,70.65,102.37,0.4193,ok
SEN-008,2025-01-07 00:13:47,65.56,96.86,0.4364,ok
SEN-018,2025-01-02 10:43:37,69.45,94.35,0.6285,ok
SEN-020,2025-01-11T22:00:20,62.64,105.01,0.5063,ok
SEN-012,2025-01-03 01:01:03,70.04,101.99,0.4436,ok
SEN-021,2025-01-01 19:00:59+00:00,55.42,101.66,0.5122,ok
SEN-018,2025-01-07 07:29:32,66.65,96.1,0.5303,ok
SEN-003,2025-01-13T12:01:19,68.63,96.64,0.5077,ok
SEN-003,2025-01-01 20:14:19,65.97,97.97,0.5619,ok
SEN-021,2025-01-05 16:01:26,55.52,102.78,0.513,ok
SEN-013,2025-01-09 14:16:29,73.84,104.71,0.6438,ok
SEN-018,2025-01-05T00:59:09,64.34,95.32,0.6676,ok
SEN-012,2025-01-09 21:14:48,71.66,102.35,0.4265,ok
SEN-020,2025-01-11T00:14:37,62.47,103.84,0.4229,ok
SEN-025,2025-01-01 06:16:11,56.92,102.36,0.4668,ok
SEN-010,2025-01-02 09:43:36,54.69,96.61,0.4696,ok
SEN-014,2025-01-11 17:30:28,67.12,98.61,0.5866,ok
SEN-002,2025-01-09 16:44:08,63.65,95.26,0.4695,ok
SEN-005,04-01-2025 15:30:20,69.43,102.8,0.5692,ok
SEN-009,2025-01-11 13:45:00,68.32,96.43,0.4904,ok
SEN-009,2025-01-04 20:59:44,63.47,97.63,0.5274,ok
SEN-005,01/08/2025 01:00:42,70.36,103.29,0.5448,ok
SEN-012,2025-01-05 16:44:29,72.29,102.75,0.5375,ok
SEN-005,01/12/2025 17:45:27,72.13,102.21,0.5736,ok
SEN-005,2025-01-04 14:28:39,71.1,102.6,0.5585,ok
SEN-019,2025-01-06 09:31:05,73.37,106.34,0.4201,ok
SEN-008,2025-01-08 19:01:27,69.56,98.2,0.3843,ok
SEN-018,01/09/2025 03:14:10,67.36,94.64,0.5408,ok
SEN-009,01/07/2025 18:29:03,65.51,96.19,0.4662,ok
SEN-013,2025-01-06 04:31:07,70.13,100.91,0.5488,ok
SEN-002,2025-01-11T17:14:53,61.87,95.56,0.5591,ok
SEN-025,2025-01-13 15:29:08+00:00,58.65,103.02,0.4408,ok
SEN-004,2025-01-04 07:45:47,67.0,97.65,0.5141,ok
SEN-008,2025-01-02 02:59:13,68.66,96.94,0.4154,ok
SEN-017,11-01-2025 11:01:08,70.67,100.71,0.5845,ok
SEN-004,01/12/2025 10:43:48,69.45,97.29,0.4918,ok
SEN-009,2025-01-03 15:45:58,69.01,96.37,0.5499,OK
SEN-002,2025-01-13 09:00:43,63.93,97.85,0.4538,ok
SEN-005,01/02/2025 18:00:50,71.87,102.98,0.4934,ok
SEN-022,2025-01-13 18:46:16,71.41,95.7,0.4823,ok
SEN-001,2025-01-04T01:59:36,61.01,101.67,0.4722,ok
SEN-010,2025-01-11 01:14:45,49.72,94.21,0.3845,ok
SEN-023,2025-01-04 15:28:57,57.74,96.24,0.4608,ok
SEN-020,01/12/2025 14:59:47,65.71,104.51,0.3886,ok
SEN-024,2025-01-06T07:00:08,71.66,98.59,0.3136,ok
SEN-024,11-01-2025 00:30:19,69.68,98.13,0.4729,ok
SEN-017,2025-01-03T17:16:28,68.57,102.28,0.5337,ok
SEN-018,07-01-2025 21:45:06,65.53,96.07,0.5995,ok
SEN-015,2025-01-06 13:43:50,57.83,102.96,0.5034,ok
SEN-013,2025-01-02T03:14:51,72.41,102.37,0.5737,ok
SEN-021,11-01-2025 06:00:11,55.35,101.05,0.5731,ok
SEN-019,2025-01-02T22:29:29,73.46,105.48,0.4933,ok
SEN-018,2025-01-13 04:28:34,67.85,94.81,0.4434,ok
SEN-016,2025-01-08 09:45:12,71.88,101.21,0.5826,ok
SEN-003,2025-01-07 19:43:39,67.68,97.29,0.6647,ok
SEN-004,04-01-2025 06:31:18,65.85,98.52,0.6169,ok
SEN-003,2025-01-03 00:14:55,68.03,98.08,0.588,ok
SEN-008,2025-01-09 23:00:04,66.43,97.14,0.3547,ok
SEN-016,2025-01-02 04:00:51,69.68,101.9,0.5622,ok
SEN-017,2025-01-12 21:16:20,66.06,101.85,0.5294,ok
SEN-015,01/06/2025 04:59:40,56.49,102.92,0.5546,ok
SEN-003,03-01-2025 10:13:40,68.23,98.4,0.5375,ok
SEN-011,2025-01-13 04:45:36,68.44,99.39,0.6512,ok
SEN-010,10-01-2025 06:29:43,52.58,94.66,0.4505,ok
SEN-012,2025-01-10 05:30:56,69.43,101.92,0.5308,ok
SEN-006,01/03/2025 14:30:23,,103.31,0.4505,ok
SEN-023,2025-01-12 17:13:54,55.16,95.19,0.3756,ok
SEN-016,2025-01-14 23:43:50,,102.97,0.5259,ok
SEN-007,2025-01-04 23:01:09,63.39,104.21,0.5346,ok
SEN-010,01/14/2025 12:46:30,56.96,95.35,0.458,ok
SEN-013,2025-01-12 15:00:21,72.92,103.2,0.6109,ok
SEN-012,03-01-2025 09:01:11,72.89,102.96,0.5021,ok
SEN-003,09-01-2025 08:29:13,69.67,97.32,0.5335,ok
SEN-005,08-01-2025 13:44:31,70.5,101.99,0.6511,ok
SEN-015,2025-01-07 03:15:37,55.45,103.94,0.5133,ok
SEN-008,2025-01-01T18:44:55,68.64,97.76,0.5138,ok 
SEN-014,2025-01-06 23:15:05,66.41,99.38,0.6809,ok
SEN-023,2025-01-14 22:31:01,52.68,95.41,0.3912,ok
SEN-008,08-01-2025 01:29:00,69.05,97.04,0.4441,ok
SEN-024,2025-01-06T07:30:34,72.01,96.73,0.3412,ok
SEN-025,2025-01-08 08:43:55,58.88,102.76,0.4868,ok
SEN-003,2025-01-12 01:31:18,65.34,96.8,0.562,ok
SEN-013,2025-01-10T00:44:46,68.91,103.44,0.6331,ok
SEN-017,2025-01-06T06:15:24,67.99,101.1,0.5505,ok
SEN-024,2025-01-05 01:15:17,70.81,98.0,0.3595,ok
SEN-023,2025-01-12 18:16:30,56.1,96.13,0.4564,ok
SEN-010,2025-01-09 13:29:01,54.24,95.54,0.5304,ok
SEN-019,2025-01-04 14:44:52,75.45,104.7,0.4011,ok
SEN-023,01/12/2025 11:30:20,56.05,96.47,0.377,ok
SEN-023,01/06/2025 13:16:09,56.72,96.35,0.4153,ok
SEN-010,01/01/2025 12:59:04,56.38,96.63,0.4697,ok
SEN-009,2025-01-01 02:44:09,62.67,95.97,0.4769,ok
SEN-004,2025-01-09T09:29:06,69.58,96.11,0.5003,ok
SEN-025,2025-01-14 14:14:10,58.93,104.24,0.4717,ok
SEN-004,2025-01-09 12:29:12,67.27,97.46,0.5561,ok
SEN-019,01/11/2025 09:45:53,76.91,104.3,0.3559,ok
SEN-024,01-01-2025 20:44:28,70.72,97.71,0.4608,ok
SEN-019,2025-01-10 07:28:47,74.08,104.96,0.3816,ok
SEN-010,2025-01-08 11:14:50,57.09,96.01,0.4398,ok
SEN-002,2025-01-03 10:30:17,64.14,95.82,0.4865,ok
SEN-024,2025-01-04T02:45:20,70.55,96.37,0.4713,ok
SEN-001,2025-01-12 03:44:47,64.31,102.11,0.5197,ok
SEN-002,2025-01-12 13:16:00,62.87,96.64,0.4692,ok
SEN-014,01/02/2025 06:59:28,69.03,99.48,0.6408,ok
SEN-024,01/11/2025 07:16:29,74.66,96.31,0.4245,ok
SEN-018,2025-01-07 12:13:47,70.01,96.11,0.5413,ok
SEN-013,2025-01-05 13:58:58,72.38,103.17,0.5522,ok
SEN-005,2025-01-04T03:44:01,69.8,102.38,0.5513,ok
SEN-018,2025-01-12T00:44:41,65.05,96.42,0.539,ok
SEN-003,2025-01-06T04:01:15,68.47,96.55,0.5961,ok
SEN-017,01/07/2025 06:43:42,66.04,100.29,0.556,ok
SEN-010,2025-01-07 16:44:51,55.01,95.0,0.3756,ok
SEN-018,2025-01-02 09:59:19,69.77,96.94,0.5414,ok
SEN-018,2025-01-08 22:13:43,63.87,94.29,0.5224,ok
SEN-008,2025-01-04T13:15:37,70.25,97.7,0.4783,ok
SEN-014,2025-01-07 18:29:22,68.29,98.53,0.6534,ok
SEN-008,2025-01-11 06:44:13,71.01,94.9,0.6168,ok
SEN-016,2025-01-12 17:45:48,71.02,101.73,0.6188,ok
SEN-001,2025-01-14 19:00:51+00:00,61.82,102.43,0.4554,ok
SEN-009,2025-01-06 14:16:30,67.54,96.66,0.5097,ok
SEN-022,2025-01-05 04:45:24+00:00,71.95,95.53,0.456,ok
SEN-014,2025-01-09 14:14:50+00:00,67.62,98.08,0.5857,ok
SEN-005,10-01-2025 12:58:46,74.15,102.28,0.4523,ok
SEN-010,2025-01-04 20:44:26,50.91,95.55,0.5001,ok
SEN-024,2025-01-08 20:44:20,71.24,98.27,0.4626,ok
SEN-020,01/05/2025 16:30:20,65.12,105.9,0.4286,ok
SEN-023,2025-01-09 19:31:00,56.0,96.42,0.3742,ok
SEN-001,01/13/2025 23:28:59,60.8,102.28,0.5788,ok
SEN-010,12-01-2025 17:00:41,53.79,94.83,0.4942,ok
SEN-005,2025-01-01 03:43:45,71.44,104.05,0.6407,ok
SEN-021,2025-01-09 10:14:30,60.2,102.22,0.4765,ok
SEN-021,2025-01-04T16:00:48,58.25,103.27,0.5441,ok
SEN-015,2025-01-03 06:59:02,55.82,102.0,0.587,ok
SEN-018,2025-01-12T00:29:04,64.28,95.63,0.5841,ok
SEN-012,01/13/2025 22:30:03,68.48,103.19,0.4698,ok
SEN-022,2025-01-13 11:44:30,74.27,95.97,0.3785,ok
SEN-004,2025-01-06 03:14:56+00:00,67.69,96.85,0.5685,ok
SEN-024,2025-01-13 03:15:25,70.61,97.5,0.4543,ok 
SEN-021,2025-01-02 02:15:13,56.13,102.57,0.5377,ok
SEN-024,2025-01-11 17:30:52,71.96,97.28,0.3712,ok
SEN-003,01/08/2025 22:14:45,64.59,96.84,0.6008,ok
SEN-019,2025-01-04T13:31:24,76.26,103.94,0.4398,ok
SEN-018,01/09/2025 18:58:41,66.24,95.9,0.5753,ok
SEN-008,2025-01-09 18:45:50,70.32,95.72,0.4706,ok
SEN-014,2025-01-03 02:30:29,66.58,98.05,0.6355,ok
SEN-022,2025-01-02 01:14:57,70.73,95.5,0.3496,ok
SEN-010,01/01/2025 07:30:07,55.44,94.84,0.4506,ok
SEN-005,2025-01-10 09:44:13,73.35,102.4,0.5187,ok
SEN-007,2025-01-08 23:14:47,65.93,104.51,0.5863,ok
SEN-021,2025-01-01 01:58:50,54.99,101.9,0.5104,ok
SEN-011,2025-01-06 08:29:30+00:00,69.79,98.83,0.5174,ok
SEN-005,2025-01-13 09:01:07+00:00,72.27,103.54,0.5796,ok
SEN-013,2025-01-10 13:59:38,75.85,101.67,0.4867,ok
SEN-008,2025-01-03 11:13:46,72.66,97.78,0.4386,ok
SEN-015,2025-01-02T01:00:22,54.92,103.14,0.5615,ok
SEN-025,2025-01-06 19:00:41,57.43,102.51,0.4575,ok
SEN-019,2025-01-02 16:44:18,74.66,105.9,0.4366,ok
SEN-014,2025-01-11 16:29:26,68.16,97.83,0.548,ok
SEN-009,2025-01-06 04:45:04,65.88,95.28,0.4451,ok
SEN-006,2025-01-04 19:29:28,69.12,103.86,0.3621,ok
SEN-015,2025-01-03 08:44:14,56.16,102.11,0.5425,ok
SEN-020,2025-01-10 20:44:01,63.72,105.47,0.4917,ok
SEN-021,2025-01-13 19:00:18,55.25,101.6,0.589,ok
SEN-025,01/05/2025 01:28:54,53.71,104.52,0.391,ok
SEN-020,2025-01-04 01:58:52,61.84,103.6,0.3364,ok
SEN-007,2025-01-11 15:44:38,66.72,102.55,0.4925,ok
SEN-003,2025-01-14 19:59:38,66.37,97.72,0.5671,ok
SEN-006,2025-01-05 18:01:02,71.68,103.91,0.5439,ok
SEN-009,2025-01-06T01:30:16,65.95,96.12,0.3988,ok
SEN-012,2025-01-01 21:30:07,69.99,102.88,0.4538,ok
SEN-006,2025-01-10 03:15:14,68.25,104.39,0.5135,ok
SEN-003,2025-01-02 20:58:52,66.16,97.38,0.6228,ok
SEN-013,2025-01-14 21:01:20,69.42,102.64,0.6277,ok
SEN-016,2025-01-10T03:45:44,67.52,102.27,0.5813, ok
SEN-018,01/01/2025 00:30:24,64.43,95.73,0.6097,ok
SEN-022,01/08/2025 07:45:34,72.6,94.64,0.2889,ok
SEN-022,01/05/2025 18:00:34,72.14,95.6,0.3346,ok
SEN-008,07-01-2025 10:31:13,72.7,97.46,0.3748,ok
SEN-025,01/04/2025 21:14:24,53.2,100.92,0.4628,ok
SEN-018,2025-01-14 04:59:05,64.94,92.02,0.5454,ok
SEN-022,2025-01-09 05:58:35,70.89,95.3,0.5093,ok
SEN-006,2025-01-07T12:58:41,72.36,104.49,0.5109,ok
SEN-025,2025-01-12 22:01:21,55.55,102.87,0.5031,ok
SEN-005,2025-01-03 15:30:00,72.85,103.22,0.469,ok
SEN-015,2025-01-05 12:30:39,58.16,102.0,0.5603,ok
SEN-003,2025-01-09 10:15:28,69.85,97.85,0.537,ok
SEN-009,01/10/2025 03:28:38,64.57,97.25,0.4658,ok
SEN-006,2025-01-07 18:59:18,69.49,103.67,0.6231,ok
SEN-011,2025-01-11 13:46:14,72.0,99.05,0.5545,OK
SEN-017,2025-01-05 19:16:25,65.02,100.3,0.5443,ok
SEN-010,2025-01-06 01:14:45+00:00,53.0,95.62,0.4689,ok
SEN-021,2025-01-02T10:46:19,58.76,102.69,0.5732,ok
SEN-024,2025-01-05 21:14:31,72.83,95.65,0.4205,ok
SEN-010,2025-01-10 01:30:59,52.89,97.07,0.3759,ok
SEN-002,2025-01-05 07:45:21,65.59,97.74,0.4807,ok
SEN-015,2025-01-04 03:46:04,54.32,102.44,0.5524,ok
SEN-018,2025-01-02 00:00:53,64.37,94.43,0.5944,ok
SEN-002,2025-01-03 22:13:57,61.74,96.29,0.5049,ok
SEN-003,2025-01-09T02:15:18,66.9,96.8,0.5378,ok
SEN-003,01/09/2025 06:16:27,69.26,98.45,0.5132,ok
SEN-005,2025-01-14 20:16:23,69.99,103.56,0.4975,ok
SEN-021,2025-01-01 11:45:11,58.65,100.69,0.5175,ok
SEN-014,2025-01-08 05:46:12,66.26,99.84,0.5856,ok
SEN-022,05-01-2025 17:00:17,71.08,95.59,0.4518,ok
SEN-006,2025-01-03 08:29:51,71.89,102.66,0.4823,ok
SEN-019,2025-01-10 08:43:51,74.45,105.44,0.4004,ok
SEN-019,2025-01-07T00:43:34,70.49,105.85,0.4457,ok
SEN-025,2025-01-07 03:45:07,53.75,104.16,0.4642,ok
SEN-016,2025-01-13 01:14:48,68.51,102.34,0.5541,ok
SEN-013,2025-01-09T12:44:32,73.53,102.31,0.6266,ok
SEN-009,2025-01-12 08:44:36,67.04,95.68,0.4855,ok
SEN-011,2025-01-01 16:01:27,70.51,98.14,0.5825,ok
SEN-015,2025-01-07T12:43:44,60.85,102.71,0.5294,ok
SEN-008,2025-01-08 14:15:24,69.32,96.38,0.4483,ok
SEN-005,2025-01-09 14:00:42,72.55,102.73,0.427,ok
SEN-017,2025-01-12 11:14:03,68.97,101.4,0.5537,ok
SEN-001,2025-01-05T21:45:05,62.84,100.63,0.5927,ok
SEN-022,2025-01-12 04:31:05,70.61,95.84,0.4832,ok
SEN-025,2025-01-07 02:01:00,53.22,101.92,0.4893,ok
SEN-008,2025-01-12 23:15:29,67.14,97.14,0.4453,ok
SEN-012,2025-01-05 06:30:09,73.14,102.34,0.5529,ok
SEN-014,01/04/2025 19:29:43,66.1,100.43,0.5668,ok
SEN-003,2025-01-05 21:44:24,65.1,98.2,0.5471,ok
SEN-025,2025-01-04 11:59:21+00:00,59.92,103.29,0.4132,ok
SEN-011,2025-01-03 01:29:52,68.52,99.73,0.4911,warning
SEN-012,10-01-2025 05:00:52,69.3,102.61,0.5909,ok
SEN-020,2025-01-10 05:16:30,63.59,102.73,0.3493,ok
SEN-018,2025-01-07 11:44:02,68.9,95.49,0.6005,ok
SEN-010,01-01-2025 04:44:59,52.67,94.8,0.3632,ok
SEN-008,2025-01-01 12:13:31,70.28,96.83,0.4226,ok
SEN-013,2025-01-03T04:15:43,70.19,103.05,0.4828,ok
SEN-023,2025-01-11T22:45:53,53.25,96.81,0.4133,ok
SEN-010,2025-01-12T17:14:24,53.31,96.02,0.4724,ok
SEN-007,2025-01-07 12:01:22,69.87,102.97,0.5477,ok
SEN-003,01/08/2025 14:29:27,69.89,97.33,0.5286,ok
SEN-001,2025-01-05 00:46:15,62.26,103.28,0.6096,ok
SEN-017,2025-01-10 05:13:42,66.68,99.08,0.5094,ok
SEN-002,2025-01-12 10:30:05,63.6,96.42,0.486,ok
SEN-024,2025-01-04 21:15:52,69.87,97.07,0.388,ok
SEN-015,2025-01-14T00:00:40,55.33,102.0,0.5439,ok
SEN-023,2025-01-08 05:30:57+00:00,56.18,96.02,0.4167,ok
SEN-021,01/01/2025 09:30:40,59.16,101.92,0.5187,ok
SEN-021,2025-01-10 15:46:11,57.43,102.14,0.5858,ok
SEN-003,2025-01-07T07:29:32,66.86,97.79,0.5208,ok
SEN-001,2025-01-10T19:29:37,63.28,102.64,0.5685,ok
SEN-020,2025-01-11 02:58:32,62.99,105.72,0.4682,ok
SEN-013,2025-01-08 07:13:38,73.19,102.65,0.6926,ok
SEN-006,2025-01-05 07:45:06,71.05,103.95,0.5191,ok
SEN-015,2025-01-02 00:28:54,54.94,102.15,0.5644,ok
SEN-007,2025-01-03 21:46:07+00:00,64.39,102.34,0.5684,ok
